Game_Name,Game_Author,Game_Price,Game_Genre,Game_Rating,Game_URL
Wooltergeist,emu,N/A,Puzzle,5.00 average rating from 1 total ratings,https://emuuuu.itch.io/wooltergeist
:) SHMUP,YsoYsoWrites,N/A,Action,5.00 average rating from 1 total ratings,https://ysoysowrites.itch.io/shmup
Sympathy - A Puzzle Game about Links,snobird,N/A,Puzzle,5.00 average rating from 1 total ratings,https://snobird.itch.io/sympathy
ORB!T,mp_indiedev,N/A,N/A,5.00 average rating from 1 total ratings,https://mp-indiedev.itch.io/orbit
Bird Flappy,UltraInstinct21,N/A,N/A,5.00 average rating from 1 total ratings,https://ultrainstinct21.itch.io/bird-flappy
NEONTUNNEL,PROGRAM_IX,N/A,N/A,5.00 average rating from 1 total ratings,https://program_ix.itch.io/neontunnel
Balloon Lander,DrDoctor1992,N/A,Action,5.00 average rating from 1 total ratings,https://dr-doctor.itch.io/balloon-lander
The Last Taxi,GunTurtle,N/A,Racing,5.00 average rating from 1 total ratings,https://gunturtle.itch.io/the-last-taxi
To the Pond,MrHelmut,N/A,N/A,5.00 average rating from 1 total ratings,https://mrhelmut.itch.io/to-the-pond
Lavender Town,Jacob Rogers,N/A,Rhythm,5.00 average rating from 1 total ratings,https://jacobrogers.itch.io/lavender-town
TCS198 Game Platforms,deftjams,N/A,N/A,5.00 average rating from 1 total ratings,https://deftjams.itch.io/tcs198intro
kittengarten,klettari,N/A,N/A,5.00 average rating from 1 total ratings,https://klettari.itch.io/kittengarten
Breakout clone,Brendan Keogh,N/A,Adventure,5.00 average rating from 1 total ratings,https://brkeogh.itch.io/breakout
Fly Ball,Harper Rhett,N/A,Action,5.00 average rating from 1 total ratings,https://voltaia.itch.io/flyball
Slippy cat,DoritoDev,N/A,Platformer,5.00 average rating from 1 total ratings,https://doritodev.itch.io/slippy-cat
Orchard (a pico-8 demake),Shamps,N/A,Card Game,5.00 average rating from 1 total ratings,https://shamps.itch.io/orchard-pico-8
Close to the edge,felipex2112,N/A,Platformer,5.00 average rating from 1 total ratings,https://felipex2112.itch.io/close-to-the-edge
Clever Pixel,Extar,$3,Adventure,5.00 average rating from 1 total ratings,https://extar.itch.io/clever-pixel
mushm gardn,jerrytron,N/A,Simulation,5.00 average rating from 1 total ratings,https://jerrytron.itch.io/mushm-gardn
Block Pop!,ekvadior,N/A,Puzzle,5.00 average rating from 1 total ratings,https://ekvadior.itch.io/block-pop
70s Dad Drivin',alligator,N/A,Action,5.00 average rating from 1 total ratings,https://alligator.itch.io/70s-dad-drivin
Boulder Dash TTJ,Paul Nicholas (Liquidream),N/A,Puzzle,5.00 average rating from 1 total ratings,https://liquidream.itch.io/boulder-dash-ttj
Snow Storm,EinsteinsErbe,N/A,Action,5.00 average rating from 1 total ratings,https://einsteinserbe.itch.io/snow-storm
Guess the number - tweettweetjam entry,Justburner,N/A,N/A,5.00 average rating from 1 total ratings,https://justburner.itch.io/guess-the-number-tweettweetjam
#TweetTweetJam - One Thousand Oranges,picoter8,N/A,Action,5.00 average rating from 1 total ratings,https://picoter8.itch.io/one-thousand-oranges
Escape to Space!,#EGMSTEM / / Elm Grove Middle,N/A,N/A,5.00 average rating from 1 total ratings,https://egmstem.itch.io/escape-to-space
Celia's Chicken Adventure,Bobu,N/A,Puzzle,5.00 average rating from 1 total ratings,https://bobu.itch.io/celias-chicken-adventure
Geomancy GX,robotinker,N/A,Strategy,5.00 average rating from 1 total ratings,https://robotinker.itch.io/geomancy-gx
Desert Drive,Beep Yeah!,N/A,Racing,5.00 average rating from 1 total ratings,https://beepyeah.itch.io/desert-drive
EUROPICO 88,ruairi,N/A,Sports,5.00 average rating from 1 total ratings,https://ruairidx.itch.io/europico88
Alchemy Deluxe,a2,N/A,Puzzle,5.00 average rating from 1 total ratings,https://a-two.itch.io/alchemy-deluxe
Fruits Labyrinth,Wasted Time Studios,N/A,Action,5.00 average rating from 1 total ratings,https://wasted-time-studios.itch.io/fruits-labyrinth
Bonbon Dragon,Nite Vision,N/A,Shooter,5.00 average rating from 1 total ratings,https://nite-vision.itch.io/bonbon-dragon
That Feeling When the DVD Logo Hits the Corner of the Screen,Two Separate Gorillas,N/A,N/A,5.00 average rating from 1 total ratings,https://two-separate-gorillas.itch.io/that-feeling-when-the-dvd-logo-hits-the-corner-of-the-screen
HIGH CLIMB,Rémy 🍬 Devaux,N/A,Platformer,5.00 average rating from 1 total ratings,https://trasevol-dog.itch.io/high-climb
Piconet Battler,LoveYourDemons,N/A,Action,5.00 average rating from 1 total ratings,https://loveyourdemons.itch.io/piconet-battler
Threeble - Pixel Prototype Week 13,Ben Haderle,N/A,Puzzle,5.00 average rating from 1 total ratings,https://benhaderle.itch.io/threeble
Super Corgi Drifter,Alec T,N/A,Action,5.00 average rating from 1 total ratings,https://alect.itch.io/super-corgi-drifter
Swop,dan,N/A,Puzzle,5.00 average rating from 1 total ratings,https://lizog.itch.io/swop
Astro Clerk,axnjaxn,N/A,Puzzle,5.00 average rating from 1 total ratings,https://axnjaxn.itch.io/astro-clerk-in-the-documents-of-mars
500 Character Plane,D_Nocker,N/A,N/A,5.00 average rating from 1 total ratings,https://nork-skargrot.itch.io/500-character-plane
A Bird with a Phaser,Ford Prefect,N/A,Puzzle,5.00 average rating from 1 total ratings,https://don001.itch.io/a-bird-with-a-phaser
Tweetcart Showcase,PrincessChooChoo,N/A,N/A,5.00 average rating from 1 total ratings,https://princesschoochoo.itch.io/tweetcart-showcase
Donsol for PICO-8,/dev/urandom,N/A,Card Game,5.00 average rating from 1 total ratings,https://devurandom.itch.io/donsol-pico-8
Sticky Box,Isaac Games,N/A,Puzzle,5.00 average rating from 1 total ratings,https://isaacgames.itch.io/sticky-box
Junk Drawer,brook.p8,N/A,N/A,5.00 average rating from 1 total ratings,https://gamedevbrook.itch.io/junk-drawer
Got-Ya! (Halloween Updates Continue!),enargy,N/A,N/A,5.00 average rating from 1 total ratings,https://enargy.itch.io/got-ya
👻maze,Brendan Keogh,N/A,Survival,5.00 average rating from 1 total ratings,https://brkeogh.itch.io/ghostmaze
Laser Blast! 4: The Lunasol Encounter (Jam Game),Roc Studios,N/A,Platformer,5.00 average rating from 1 total ratings,https://rocstudios.itch.io/laser-blast-4-the-lunasol-encounter
Burning Bright,Aimainiac,N/A,N/A,5.00 average rating from 1 total ratings,https://aimainiac.itch.io/ld46
Picomen,astrangefool,N/A,Role Playing,5.00 average rating from 1 total ratings,https://astrangefool.itch.io/picomen
solopongo,protonperson,N/A,Action,5.00 average rating from 1 total ratings,https://protonperson.itch.io/solopongo
Apple Collector,Richard Woods,N/A,N/A,5.00 average rating from 1 total ratings,https://richyrich515.itch.io/apple-collector
Sieur Lacassagne Dungeon,Levrault,N/A,Platformer,5.00 average rating from 1 total ratings,https://levrault.itch.io/sieur-lacassagne-dungeon
SuzyQ Squash,SuzyQ Doughnuts,N/A,Action,5.00 average rating from 1 total ratings,https://suzyqdoughnuts.itch.io/suzyq-squash
Santa Block Massacre,ian5,N/A,Action,5.00 average rating from 1 total ratings,https://ian5.itch.io/santa-block-massacare
Pass through the grid,SkyBerron,N/A,Action,5.00 average rating from 1 total ratings,https://skyberron.itch.io/pass-through-the-grid
Sokobird,shyfu,N/A,Puzzle,5.00 average rating from 1 total ratings,https://shyfu.itch.io/sokobird
Teeth & Tiles,Fáyer🔥,N/A,Puzzle,5.00 average rating from 1 total ratings,https://fayer.itch.io/teethntiles
Curiosity,Rob Streeting,N/A,Puzzle,5.00 average rating from 1 total ratings,https://treewyn.itch.io/curiosity
Fire Canyon,KaaSnake,N/A,Puzzle,5.00 average rating from 1 total ratings,https://kaasnake.itch.io/fire-canyon
rainy city,Brendan Keogh,N/A,Simulation,5.00 average rating from 1 total ratings,https://brkeogh.itch.io/rainy-city
Snow Business,"Jane ""disembiggen"" Ditchfield",N/A,Sports,5.00 average rating from 1 total ratings,https://disembiggen.itch.io/snowbusiness
raining in davis,bignastytruck (violet),N/A,Simulation,5.00 average rating from 1 total ratings,https://bignastytruck.itch.io/raining-in-davis
Cardfully,Elastiskalinjen,1€,Card Game,5.00 average rating from 1 total ratings,https://elastiskalinjen.itch.io/cardfully
Lick the Sky,eggnog,N/A,Action,5.00 average rating from 1 total ratings,https://eggnog.itch.io/lick-the-sky
The Lost Memento,centipeda,N/A,N/A,5.00 average rating from 1 total ratings,https://centipeda.itch.io/the-lost-memento
The Circus,Two Separate Gorillas,N/A,Action,5.00 average rating from 1 total ratings,https://two-separate-gorillas.itch.io/the-circus
Reel Explorers,Kieron Scott,$1.49,N/A,5.00 average rating from 1 total ratings,https://ryancavendell.itch.io/reel-explorers
BIGLY (demo),Magabyte,N/A,Platformer,5.00 average rating from 1 total ratings,https://magabyte.itch.io/bigly
Sokoban 500,lyoy,N/A,Puzzle,5.00 average rating from 1 total ratings,https://lyoy.itch.io/sokoban-500-pico8
Mellow Meadow Deluxe,Niall Chandler Games,N/A,Platformer,5.00 average rating from 1 total ratings,https://niall-chandler-games.itch.io/mellow-meadow-deluxe
PICO-8: Movement with Map Collision,MBoffin,N/A,Educational,5.00 average rating from 1 total ratings,https://mboffin.itch.io/pico8-movement-with-map-collision
Spellbound,2bitchuck,N/A,Shooter,5.00 average rating from 1 total ratings,https://2bitchuck.itch.io/spellbound
Pico Snake,Robin Six,N/A,Action,5.00 average rating from 1 total ratings,https://sixrobin.itch.io/picosnake
Jungle Ping,Heracleum,N/A,Action,5.00 average rating from 1 total ratings,https://heracleum.itch.io/jungle-ping
Pico8 - Tetris,AzazeZ,N/A,N/A,5.00 average rating from 1 total ratings,https://azazez.itch.io/tetris
Boomaroom,FuzzyDunlop,N/A,N/A,5.00 average rating from 1 total ratings,https://fuzzydunlopgames.itch.io/boomaroom
Pico Wars,Caaz,N/A,Strategy,5.00 average rating from 1 total ratings,https://caaz.itch.io/pico-wars
Bear Necessities,mrhthepie,N/A,Action,5.00 average rating from 1 total ratings,https://mrhthepie.itch.io/bear-necessities
Ghostly Fruit,Elastiskalinjen,1€,Action,5.00 average rating from 1 total ratings,https://elastiskalinjen.itch.io/ghostly-fruit
Morality Test,hatimb00,N/A,N/A,5.00 average rating from 1 total ratings,https://hatimb00.itch.io/morality-test
Get-A-Head,Numa,N/A,Puzzle,5.00 average rating from 1 total ratings,https://numachitamanegi.itch.io/get-a-head
gotchilife,sean_,N/A,Simulation,5.00 average rating from 1 total ratings,https://sean27.itch.io/gotchilife
Arrowheads,quadape,N/A,Platformer,5.00 average rating from 1 total ratings,https://quadape.itch.io/arrowheads
Gobocrate,FuzzyDunlop,N/A,N/A,5.00 average rating from 1 total ratings,https://fuzzydunlopgames.itch.io/gobocrate
Pay-Co Model 560,Munro,N/A,Rhythm,5.00 average rating from 1 total ratings,https://munro.itch.io/pay-co
Tosh the Haggis - Pico 8 Experiment,Big The Dave,N/A,Platformer,5.00 average rating from 1 total ratings,https://geeitsomelaldy.itch.io/tosh-the-haggis-pico-8-experiment
Balance,GoblinRags,N/A,Action,5.00 average rating from 1 total ratings,https://goblinrags.itch.io/balance
Worm Pass,AdmiralEnto,N/A,Platformer,5.00 average rating from 1 total ratings,https://admiralento.itch.io/wormpass
Toss Up,Zutano Games,N/A,Adventure,5.00 average rating from 1 total ratings,https://zutano.itch.io/toss-up
Flash Rave,GooGroker,N/A,Action,5.00 average rating from 1 total ratings,https://googroker.itch.io/flash-rave
STAIRS3,Sean,N/A,Simulation,5.00 average rating from 1 total ratings,https://seansleblanc.itch.io/stairs3
Love is in the air,SkyBerron,N/A,Action,5.00 average rating from 1 total ratings,https://skyberron.itch.io/love-is-in-the-air
Bricked!,sqkriwvy,N/A,Puzzle,5.00 average rating from 1 total ratings,https://sqkriwvy.itch.io/bricked
Spinning point,egordorichev,N/A,N/A,5.00 average rating from 1 total ratings,https://egordorichev.itch.io/spinning-point
Glitch,michaeldejong,N/A,Puzzle,5.00 average rating from 1 total ratings,https://michaeldejong.itch.io/glitch
SANDBOX-8,odditica,N/A,N/A,5.00 average rating from 1 total ratings,https://odditica.itch.io/sandbox-8
QPong,alfa871212,N/A,Educational,5.00 average rating from 1 total ratings,https://alfa871212.itch.io/qpong
Floppy Bird,JadeLombax,N/A,Action,5.00 average rating from 1 total ratings,https://jadelombax.itch.io/floppy-bird
Fulmosago,pck404,N/A,Shooter,5.00 average rating from 1 total ratings,https://pck404.itch.io/fulmosago
pod3x3,catnipped,$3,Strategy,5.00 average rating from 1 total ratings,https://catnip.itch.io/pod3x3
Thin Ice,Holy Mahogany,N/A,Platformer,5.00 average rating from 1 total ratings,https://holymahogany.itch.io/thin-ice
Hover Gulch!,dubbin,N/A,Action,5.00 average rating from 1 total ratings,https://dubbin.itch.io/hovergulch
Colorful Sand Sim!,James,N/A,Simulation,5.00 average rating from 1 total ratings,https://jamesl813.itch.io/colorful-sand-sim
jumpi,Bonbon08,$0,Racing,5.00 average rating from 1 total ratings,https://bonbon08.itch.io/jumpi
Luv Bomber,axnjaxn,N/A,Action,5.00 average rating from 1 total ratings,https://axnjaxn.itch.io/luv-bomber
Meteor Boy,vashh,N/A,N/A,5.00 average rating from 1 total ratings,https://vashh.itch.io/meteor-boy
Tiny Bomber Goes Home,enargy,N/A,N/A,5.00 average rating from 1 total ratings,https://enargy.itch.io/tiny-bomber-goes-home
Froggy Knight: Lost in the Forest,Grant R.,N/A,Platformer,5.00 average rating from 1 total ratings,https://froggy-loops.itch.io/froggy-knight
Birb,Czarlo,N/A,Action,5.00 average rating from 1 total ratings,https://arlocomotive.itch.io/birb
PicoCross,threesided,N/A,Puzzle,5.00 average rating from 1 total ratings,https://threesided.itch.io/picocross
128xsweeper,roachbones,N/A,Puzzle,5.00 average rating from 1 total ratings,https://roachbones.itch.io/128xsweeper
You Suck Trash,InfectedDirt,N/A,Action,5.00 average rating from 1 total ratings,https://infecteddirt.itch.io/you-suck-trash
The Watcher,BlueBunnex,N/A,Survival,5.00 average rating from 1 total ratings,https://bluebunnex.itch.io/the-watcher
Kona Ninja,DRING,N/A,Platformer,5.00 average rating from 1 total ratings,https://dring.itch.io/kona-ninja
Dodge The Missiles,SkyBerron,N/A,Action,5.00 average rating from 1 total ratings,https://skyberron.itch.io/dodge-the-missiles
Roombanator,bttrs,N/A,Action,5.00 average rating from 1 total ratings,https://bttrs.itch.io/roombanator
Pico8 Gems,MinionSoft,N/A,Puzzle,5.00 average rating from 1 total ratings,https://minionsoft.itch.io/gems
Existence,RhizGames,N/A,Adventure,5.00 average rating from 1 total ratings,https://rhizgames.itch.io/existence
Gym Sim,dbelliss,N/A,Simulation,5.00 average rating from 1 total ratings,https://dbelliss.itch.io/gym-sim
#TweetTweetJam - Escape The Lava Maze,picoter8,N/A,Action,5.00 average rating from 1 total ratings,https://picoter8.itch.io/lava-maze
SPACETANK 9000,Ashley Pringle,N/A,N/A,5.00 average rating from 1 total ratings,https://devarnodick.itch.io/spacetank-9000
bombsweeper,maljx,N/A,Action,5.00 average rating from 1 total ratings,https://maljx.itch.io/bombsweeper
foodman,voxeledphoton,N/A,N/A,5.00 average rating from 1 total ratings,https://voxeledphoton.itch.io/foodman
Nurse'n'Slash,BeCooler,N/A,Action,5.00 average rating from 1 total ratings,https://becooler.itch.io/nursenslash
Staff Boy [FR],Tinipik,N/A,Platformer,5.00 average rating from 1 total ratings,https://tinipik.itch.io/staff-boy
Heroes on heroes,kysic,N/A,Puzzle,5.00 average rating from 1 total ratings,https://kysic.itch.io/heroes-on-heroes
cosmos assailants,grgkemp,N/A,N/A,5.00 average rating from 1 total ratings,https://grgkemp.itch.io/cosmos-assailants
Oort Trip,Leffy21,N/A,N/A,5.00 average rating from 1 total ratings,https://leffy21.itch.io/oort-trip
Lunar Highway,SlainteES,N/A,Action,5.00 average rating from 1 total ratings,https://slaintees.itch.io/lunar-highway
So-Gnar,MBoffin,N/A,Action,5.00 average rating from 1 total ratings,https://mboffin.itch.io/so-gnar
Poktapokalypse,TillerQueen,N/A,Platformer,5.00 average rating from 1 total ratings,https://tillerqueen.itch.io/poktapokalypse
Amateur Cat High Five Challenge,Powersaurus,N/A,Action,5.00 average rating from 1 total ratings,https://powersaurus.itch.io/amateur-cat-high-five-challenge
Pico Tug-O-War,Kosyne,N/A,Action,5.00 average rating from 1 total ratings,https://kosyne.itch.io/pico-tug-o-war
Pico-8 Shooter Learning,Jean Charpentier,N/A,Shooter,5.00 average rating from 1 total ratings,https://jeancharpentier.itch.io/pico-8-shooter-learning
Power in a Name,beekins,N/A,Role Playing,5.00 average rating from 1 total ratings,https://beekins.itch.io/power-in-a-name
S.S.Culinarium,Gentequeproduz,N/A,N/A,5.00 average rating from 1 total ratings,https://gentequeproduz.itch.io/ssculinarium
"Don't Die, Dumpstercat!",justinwash,N/A,Platformer,5.00 average rating from 1 total ratings,https://justinwash.itch.io/dont-die-dumpstercat
Yet another cat game,grouflon,N/A,Platformer,5.00 average rating from 1 total ratings,https://grouflon.itch.io/yet-another-cat-game
Maze generator,egordorichev,N/A,N/A,5.00 average rating from 1 total ratings,https://egordorichev.itch.io/maze-generator
Little Necromancer,Fred_Osterero,N/A,Puzzle,5.00 average rating from 1 total ratings,https://fred-osterero.itch.io/little-necromancer
Rockets!,siddharthroy12,N/A,Survival,5.00 average rating from 1 total ratings,https://siddharthroy12.itch.io/rockets
Fubba's Escape,weirdbanana,N/A,N/A,5.00 average rating from 1 total ratings,https://weirdbanana.itch.io/fubbas-escape
color collector,aerica,N/A,Adventure,5.00 average rating from 1 total ratings,https://aerica.itch.io/color-collector
NOSLEEP,Kravohi,N/A,Action,5.00 average rating from 1 total ratings,https://kravohi.itch.io/nosleep
TweeTree,RhizGames,N/A,Action,5.00 average rating from 1 total ratings,https://rhizgames.itch.io/tweetree
